conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,90E+18;Thu Mar 20 05:48:03 +0000 2025;0;@TxtdariHI Jangan2 efisiensi anggaran diperuntukkan buat lobi Aussie agar Indo menang dan semua masalah meluap. #IndonesiaGelap;1,90E+18;;TxtdariHI;in;;0;0;0;https://x.com/Knightmetal1/status/1902597986385064315;1,33E+18;Knightmetal1
1,90E+18;Thu Mar 20 05:43:20 +0000 2025;0;Indef menyoroti dampak efisiensi anggaran terhadap penurunan daya beli dan jumlah pemudik Lebaran 2025 di Indonesia. https://t.co/Vr5qFoEoPg;1,90E+18;;;in;Indonesia;0;0;0;https://x.com/TechinAsia_ID/status/1902596799376072896;1578524700;TechinAsia_ID
1,90E+18;Thu Mar 20 05:42:32 +0000 2025;1;@Jateng_Twit @YLBHI Rakyat dicekik efisiensi tapi pemerintah malah pake anggaran yg katanya lg efisiensi buat bayar buzzer tolol kaya fufufafa. ;1,90E+18;;Jateng_Twit;in;The Netherlands;0;0;1;https://x.com/Reswara_/status/1902596598674403775;2446727592;Reswara_
1,90E+18;Thu Mar 20 05:41:40 +0000 2025;1;Direktur eksekutif Institut Studi Transportasi (Instran) Deddy Herlambang mengungkapkan kebijakan efisiensi anggaran pemerintah menyebabkan kuota mudik gratis menyusut hingga perbaikan jalan terabaikan https://t.co/OU25dCtD1p;1,90E+18;;;in;Jakarta - Indonesia;0;0;0;https://x.com/mediaindonesia/status/1902596382642598287;68930552;mediaindonesia
1,90E+18;Thu Mar 20 05:36:45 +0000 2025;0;@irwndfrry @DPR_RI Masih belum beli paketan karena efisiensi anggaran jadi kagak diupload dulu sementara waktu sampe pada ngamuk;1,90E+18;;irwndfrry;in;Kota Surabaya, Jawa Timur;0;0;0;https://x.com/Generasiosing/status/1902595144777711831;1,02E+18;Generasiosing
1,90E+18;Thu Mar 20 05:36:30 +0000 2025;0;@foulslip @DPR_RI tau ya brengsek banget dan masih bilang negara kekurangan anggaran sampe efisiensi yee baru probation udah ngacak ngacak negara aja ni gundul;1,90E+18;;foulslip;in;Scene from Italian restaurant;0;0;0;https://x.com/bratzhall/status/1902595081011634336;1,79E+18;bratzhall
1,90E+18;Thu Mar 20 05:33:45 +0000 2025;0;Indef: Penurunan Jumlah Pemudik Lebaran 2025 Dipicu Daya Beli yang Melemah Akibat Efisiensi Anggaran https://t.co/Xy6jm8Jjbe;1,90E+18;;;in;Jakarta;0;0;0;https://x.com/ivooxid/status/1902594390184620229;7,46E+17;ivooxid
1,90E+18;Thu Mar 20 05:32:28 +0000 2025;1;lo pernah sekesel itu ga sih sama orang temen kantor gue milih 02 gara2 kucingnya si pr4bs doang ya Allaaaah gara2 kucingnya doang sumpah pengen gue tolol tololin. Sekarang efisiensi gini anggaran dipotong udah gaada dinas doi ngeluh marah2. salah siapa situ pilih 02;1,90E+18;;;in;;0;0;0;https://x.com/minforwons/status/1902594067349074337;9,47E+17;minforwons
1,90E+18;Thu Mar 20 05:30:14 +0000 2025;0;@realestnathan lo yang kurang piknik deh. indonesia baik2 aja?? tp masih banyak pengangguran gaji di bawah umr sdgkan biaya hidup naik terus efisiensi anggaran yg sampe ngurangin tunjangan tenaga pendidik;1,90E+18;;realestnathan;in;Jakarta Capital Region;0;0;0;https://x.com/rodrigoalie/status/1902593504091762785;623505332;rodrigoalie
1,90E+18;Thu Mar 20 05:23:12 +0000 2025;0;ko bilang ga layak? padahal instansi mereka ga kena efisiensi anggaran juga backingnya langsung RI 1????;1,90E+18;;;in;;0;0;0;https://x.com/_bukanfadlan/status/1902591734036480377;1,89E+18;_bukanfadlan
1,90E+18;Thu Mar 20 05:15:43 +0000 2025;0;tau apa? ga dibolehin bimbingan wkwk. dalam rangka entah ya efisiensi anggaran kali ya ini dosen2 pada gamau buka bimbingan. ato dosen2 udah rindu lebaran entah juga. kompak bahkan kajur juga mendukung loh. jd males akunya.;1,90E+18;;0dnka;in;di atas awan☁️🌈;0;0;0;https://x.com/0dnka/status/1902589852325179796;3190341373;0dnka
1,90E+18;Thu Mar 20 05:12:03 +0000 2025;0;kalo di kampusku mahasiswa2 udah pada pulang kampung. gr2 efisiensi anggaran jadi perkuliahan di-online-kan;1,90E+18;;;in;di atas awan☁️🌈;0;1;0;https://x.com/0dnka/status/1902588926289940682;3190341373;0dnka
1,90E+18;Thu Mar 20 05:04:48 +0000 2025;0;Kebijakan Presiden Prabowo Subianto untuk efisiensi anggaran dianggap tepat untuk mendanai program-program yang meningkatkan kesejahteraan rakyat. Namun efisiensi ini dinilai tidak cukup untuk mengatasi utang yang terus berkembang. Selengkapnya di https://t.co/J5ErjCEVhw https://t.co/A0hWopyb2d;1,90E+18;https://pbs.twimg.com/media/GmdY3_5a8AMuCSE.jpg;;in;The Belleza Permata Hijau;0;0;0;https://x.com/koranjakarta_id/status/1902587104846025127;1,38E+18;koranjakarta_id
1,90E+18;Thu Mar 20 05:00:34 +0000 2025;0;Rudianto Tjen Kaji Dampak Efisiensi Anggaran di Daerah https://t.co/Gnq1GnSkHj #pdiperjuangan;1,90E+18;;;in;Jakarta, Indonesia;0;0;0;https://x.com/GesuriID/status/1902586039459553326;584835300;GesuriID
1,90E+18;Thu Mar 20 04:54:55 +0000 2025;0;4. Kebijakan pemerintah yang tidak efektif dapat menimbulkan ketidakpastian pasar. Contohnya: efisiensi anggaran tapi pada praktiknya berbanding terbalik dengan yang diharapkan.;1,90E+18;;paypeypoy;in; Yogyakarta, Indonesia;0;1;0;https://x.com/paypeypoy/status/1902584615434702883;117039375;paypeypoy
1,90E+18;Thu Mar 20 04:53:38 +0000 2025;1;Direktur eksekutif Institut Studi Transportasi (Instran) Deddy Herlambang mengungkapkan kebijakan efisiensi anggaran pemerintah menyebabkan kuota mudik gratis menyusut hingga perbaikan jalan terabaikan. https://t.co/OU25dCtD1p;1,90E+18;;;in;Jakarta - Indonesia;0;0;0;https://x.com/mediaindonesia/status/1902584294780162437;68930552;mediaindonesia
1,90E+18;Thu Mar 20 04:53:05 +0000 2025;0; E-Book Edisi Kelima Spesial! Ebook dengan judul : Strategi Efisien Mendapatkan Sertifikasi BNSP: Solusi Hemat bagi Dosen di Era Efisiensi Anggaran Klik Link : https://t.co/BRMCRyZz5H Edisi terbatas Unduh sekarang sebelum kehabisan! https://t.co/7X3GQulXfd;1,90E+18;https://pbs.twimg.com/media/GmdWM6taoAAOWmu.jpg;;in;Yogyakarta;0;0;0;https://x.com/MySertfikasi/status/1902584154522579201;1,76E+18;MySertfikasi
1,90E+18;Thu Mar 20 04:50:39 +0000 2025;0;@realestnathan bacot lo natan baik baik aja pantat lo kali ajg. semenjak kena efisiensi anggaran pendidikan kuliah gw jdi ga berjalan semestinya. keknya klo ngeliat lu tuh pemerintah sukses deh sama tujuannya untuk membodohkan generasi indonesia. stay bod;1,90E+18;;realestnathan;in;;0;0;0;https://x.com/mmiwaisle/status/1902583543555092531;1,69E+18;mmiwaisle
1,90E+18;Thu Mar 20 04:38:03 +0000 2025;1;Heboh Anggaran Celana Dalam Prajurit TNI Rp 172 Juta di Tengah Kegaduhan RUU TNI dan Efisiensi Anggaran!?;1,90E+18;;;in;Jakarta, Indonesia;0;0;1;https://x.com/didienAZHAR/status/1902580369888833929;194590819;didienAZHAR
1,90E+18;Thu Mar 20 04:31:18 +0000 2025;2;Kok bisa ngirim tentara sebanyak ini abis rapat di hotel nan mewah disaat pemerintah sdg efisiensi anggaran d berbagai aspek termasuk pendidikan?! Ini jelas berlebihan dilihat dari manapun #TolakRevisiUUTNI;1,90E+18;;;in;The vOid;0;0;0;https://x.com/nem0Skyheart/status/1902578672822862114;1,37E+18;nem0Skyheart
1,90E+18;Thu Mar 20 04:31:09 +0000 2025;0;kebijakan nguawor gas yang bikin korban jiwa efisiensi anggaran yang bukannya efisiensi pejabatnya malah nyusahin umbi dan rakyatnya dzolimm anjing ini pemerintahh;1,90E+18;;nturbizz;in;hmn ;0;0;0;https://x.com/nturbizz/status/1902578634713342456;1,50E+18;nturbizz
1,90E+18;Thu Mar 20 04:30:40 +0000 2025;0;efisiensi anggaran sampe mengesampingkan sektor pendidikan &amp;;;;;;;;;;;
1,90E+18;Thu Mar 20 04:30:24 +0000 2025;12;Efisiensi anggaran phk massal pabrik banyak yang bangkrut rupiah melemah investor asing cabut ihsg dibekukan pengangguran makin banyak tingkat kriminalitas makin tinggi. Bukannya dibenerin malah buru-buru mengesahkan ruu tni yang bahkan gaada urgensinya RIP Democracy;1,90E+18;;;in;;0;0;9;https://x.com/junebluemoon/status/1902578445022056780;59763155;junebluemoon
1,90E+18;Thu Mar 20 04:29:18 +0000 2025;1;ngerjain evran efisiensi anggaran tp duitnya gatau bakal dipake buat apa atau lebih parahnya berpotensi dipake buat nindas rakyat tuh ada bgt tertekannya. mereka yg terlibat langsung apa hatinya bisa tentram? bisa tidurnya nyenyak? yaAllah;1,90E+18;;;in;personal archive;0;0;0;https://x.com/sorinrhea/status/1902578169246298590;2501220812;sorinrhea
1,90E+18;Thu Mar 20 04:20:13 +0000 2025;0;Efisiensi Anggaran KPU Larang Kampanye Akbar di 24 Daerah PSU Pilkada 2024 https://t.co/qNlP7J9uUL;1,90E+18;;;in;Bogor, Indonesia;0;0;0;https://x.com/MediaVoi/status/1902575883262816647;1578222594;MediaVoi
1,90E+18;Thu Mar 20 04:17:32 +0000 2025;10;@Rsydrahman @shdowolf_ @rayhanhafair13 @WEEKNESDAY @MurtadhaOne1 @DPR_RI lah kemana aja lu kemarin udah perna demo soal itu juga kali barengan sama demo pas efisiensi anggaran udah lah lu klo penyepong rezim mah ngaku aje bos gausa malu malu 400 perak cai;1,90E+18;;Rsydrahman;in;;0;1;0;https://x.com/rawon_basi/status/1902575207992455514;1,75E+18;rawon_basi
1,90E+18;Thu Mar 20 04:12:12 +0000 2025;0;efisiensi anggaran buat ternak babi buzzers #TolakRevisiUUTNI;1,90E+18;;;in;;0;0;0;https://x.com/bakulpecelpincu/status/1902573864774771172;1,76E+18;bakulpecelpincu
1,90E+18;Thu Mar 20 04:08:06 +0000 2025;3;Bajingan mana efisiensi anggaran nya ini?;1,90E+18;;;in;Hsinchu City, Taiwan;0;0;0;https://x.com/alfiangnwn/status/1902572834666528901;765745952;alfiangnwn
1,90E+18;Thu Mar 20 04:04:30 +0000 2025;0;@Rizieq_Sangean Ini mah orang lapar nggak mampu bayar kena efisiensi anggaran kah sampai pakai cara seperti itu ambil makanan orang.;1,90E+18;;Rizieq_Sangean;in;;0;0;0;https://x.com/candaankosong/status/1902571927568355496;1,64E+18;candaankosong
1,90E+18;Thu Mar 20 04:01:11 +0000 2025;1;Efisiensi anggaran dengan dampak nyata! Danantara Indonesia hadir untuk mendorong investasi strategis membangun infrastruktur dan meningkatkan kesejahteraan masyarakat. 🇮🇩 #EkonomiBangsaKuat https://t.co/uh8DScXb9S;1,90E+18;https://pbs.twimg.com/media/GmdKUkta8AAu-wi.jpg;;in;;0;0;0;https://x.com/GangsaMaul3252/status/1902571092587507763;1,72E+18;GangsaMaul3252
1,90E+18;Thu Mar 20 03:56:44 +0000 2025;0;Bangsatnya si gendut tau makannya anggaran csnya doang yg kaga kena efisiensi biar nanti bisa tempur lawan rakyatnya sendiri.;1,90E+18;;;in;Venice, FL;0;0;0;https://x.com/FEVER105FM/status/1902569973085794675;1,12E+18;FEVER105FM
1,90E+18;Thu Mar 20 03:54:19 +0000 2025;152;@kawula17id TNI nambah masa jabatan berarti nambah anggaran. Katanya efisiensi wkwkw;1,90E+18;;kawula17id;in;Jawa Barat, Indonesia;0;0;8;https://x.com/navillza/status/1902569366366900464;1,44E+18;navillza
1,90E+18;Thu Mar 20 03:54:03 +0000 2025;1;Efisiensi anggaran tidak akan mengurangi beasiswa KIP Kuliah dan program pendidikan krusial lainnya. Pendidikan tetap prioritas! #PendidikanUntukSemua https://t.co/85pbYsiAdD;1,90E+18;https://pbs.twimg.com/media/GmdIrp3agAAVyeg.jpg;;in;;0;0;0;https://x.com/purnawati_vanya/status/1902569298272645326;1,32E+18;purnawati_vanya
1,90E+18;Thu Mar 20 03:52:40 +0000 2025;0;Efisiensi anggaran saja tidak cukup. Rupiah melemah ke Rp16.531 per USD utang terus meningkat dan Obligasi Rekap 1998 masih menjadi beban. Pengamat mendorong moratorium tujuh tahun untuk menciptakan ruang fiskal yang lebih sehat. Selengkapnya di https://t.co/J5ErjCFt74 https://t.co/NayYHahCrI;1,90E+18;https://pbs.twimg.com/media/GmdIUVGa8AARibg.jpg;;in;The Belleza Permata Hijau;0;0;0;https://x.com/koranjakarta_id/status/1902568950002835890;1,38E+18;koranjakarta_id
1,90E+18;Thu Mar 20 03:46:26 +0000 2025;201;DPR KONTOL PRABOWO KONTOL GIBRAN KONTOL main sah-sah aje udah mah rapat di hotel mewah meanwhile rakyatnya disuruh buat efisiensi anggaran malah rapat di hotel international. nah sekarang RUU di sahkan anjing emang ni dpr &amp;;;;;;;;;;;
1,90E+18;Thu Mar 20 03:43:12 +0000 2025;0;MALU NGGA ANGGOTA DEWAN YANG TERHORMAT???? ATAU GILA HORMAT? WAKIL RAKYAT ATAU WAKIL PEMERINTAH ????? KATANYA EFISIENSI ANGGARAN BUKTI NYA PEMBOROSAN ANGGARAN. ..... #VIRALKAN https://t.co/ELCnJXorcX;1,90E+18;;;in;Moluccas, Indonesia;0;0;0;https://x.com/ViddalBatara/status/1902566567084486852;9,28E+17;ViddalBatara
1,90E+18;Thu Mar 20 03:40:38 +0000 2025;0;Baru 3 bulan blom genap 2025 berjalan uda byk kasus2 diluar nalar tanpa kejelasan - HM dkk korup 300T pidana 6 5(smp jan msh dibhs) - liga korupsi yg nominalnya bejibun - efisiensi anggaran pendidikan di duain - polemik msg - byk kebijakan trial n error - cpns diundur - ruu tni;1,90E+18;;;in;Sukoharjo, Indonesia;0;0;0;https://x.com/littleangeldid/status/1902565923103633592;1,77E+18;littleangeldid
1,90E+18;Thu Mar 20 03:38:37 +0000 2025;0;Komisi XI DPR RI : Target Penerimaan Negara Pasca Efisiensi Anggaran - TVR 120 https://t.co/buyJLi3wHV;1,90E+18;;;in;Gedung DPR RI, Jakarta;0;0;0;https://x.com/tvr_parlemen/status/1902565416712429630;1,39E+18;tvr_parlemen
1,90E+18;Thu Mar 20 03:38:23 +0000 2025;0;beginikah cara kalian menerapkan Efisiensi anggaran???;1,90E+18;;;in;Palembang, South Sumatra;0;0;0;https://x.com/8dandiprtm_/status/1902565354595110994;1,48E+18;8dandiprtm_
1,90E+18;Thu Mar 20 03:38:14 +0000 2025;0;Sektor Infrastruktur dan Energi lebih parah lagi dua sektor ini sangat bergantung pada belanja pemerintah. Efisiensi dan realokasi anggaran pada program Makan Siang Gratis tentu sangat memukul dua sektor ini. Bisa diliat sendiri BUMN-BUMN karya bagaimana kondisi keuanganya;1,90E+18;;pendekartempur;in;;0;0;0;https://x.com/pendekartempur/status/1902565318658289926;1,42E+18;pendekartempur
1,90E+18;Thu Mar 20 03:37:56 +0000 2025;0;Komisi II DPR RI : Efisiensi Anggaran Tak Boleh Ganggu Pelayanan Publik - TVR 120 https://t.co/gKTPbAT9Ju;1,90E+18;;;in;Gedung DPR RI, Jakarta;0;0;0;https://x.com/tvr_parlemen/status/1902565242506506659;1,39E+18;tvr_parlemen
1,90E+18;Thu Mar 20 03:37:35 +0000 2025;0;Komisi XI DPR RI : DPR Dukung Kebijakan Efisiensi Anggaran - TVR 120 https://t.co/rNH0vHggbl;1,90E+18;;;in;Gedung DPR RI, Jakarta;0;0;0;https://x.com/tvr_parlemen/status/1902565154891641139;1,39E+18;tvr_parlemen
1,90E+18;Thu Mar 20 03:37:08 +0000 2025;0;Komisi V DPR RI : Komisi V Sepakati Efisiensi Anggaran Seluruh Mitra Kerja - TVR 120 https://t.co/D8zRHlGhwG;1,90E+18;;;in;Gedung DPR RI, Jakarta;0;0;0;https://x.com/tvr_parlemen/status/1902565042933133436;1,39E+18;tvr_parlemen
1,90E+18;Thu Mar 20 03:36:49 +0000 2025;0;Pimpinan DPR RI : Efisiensi Anggaran Tak Boleh Surutkan Kinerja Pemerintah - TVR 120 https://t.co/Ba9jGEujkV;1,90E+18;;;in;Gedung DPR RI, Jakarta;0;0;0;https://x.com/tvr_parlemen/status/1902564961840460153;1,39E+18;tvr_parlemen
1,90E+18;Thu Mar 20 03:36:29 +0000 2025;0;Komisi VIII DPR RI : Efisiensi Anggaran Jangan Ganggu Pendidikan Agama - TVR 120 https://t.co/zMPZFk4sca;1,90E+18;;;in;Gedung DPR RI, Jakarta;0;0;0;https://x.com/tvr_parlemen/status/1902564877165863400;1,39E+18;tvr_parlemen
1,90E+18;Thu Mar 20 03:35:25 +0000 2025;0;Kebijakan Efisiensi Anggaran Untuk Pemerataan Kesejahteraan TVR 17 https://t.co/PCVVfxjQX2;1,90E+18;;;in;Gedung DPR RI, Jakarta;0;0;0;https://x.com/tvr_parlemen/status/1902564608885584379;1,39E+18;tvr_parlemen
1,90E+18;Thu Mar 20 03:34:51 +0000 2025;0;@liestreve Anggaran yang nggak kena efisiensi itu dipakai seutuhnya buat lawan rakyat sendiri ;1,90E+18;;liestreve;in;XX, IYO;0;0;0;https://x.com/404ROADWAY/status/1902564466350510107;8,08E+17;404ROADWAY
1,90E+18;Thu Mar 20 03:34:41 +0000 2025;0;Komisi VI DPR RI : Efisiensi Anggaran Jangan Korbankan Kepentingan Rakyat - TVR 120 https://t.co/CU3ppVxbcw;1,90E+18;;;in;Gedung DPR RI, Jakarta;0;0;0;https://x.com/tvr_parlemen/status/1902564424323391741;1,39E+18;tvr_parlemen
1,90E+18;Thu Mar 20 03:26:39 +0000 2025;0;PAJAK RAKYAT DIPAKE BUAT GINIAN DI TENGAH-TENGAH ANGGARAN YANG KENA EFISIENSI? ;1,90E+18;;;in;;0;0;0;https://x.com/likedaynnight_/status/1902562404199755833;9,32E+17;likedaynnight_
1,90E+18;Thu Mar 20 03:23:16 +0000 2025;0;Diskusi Efisiensi Anggaran Prof. Candra: Prioritaskan Proposal yang Strategis! | UNIVERSITAS BENGKULU https://t.co/xM9uMnVl2q;1,90E+18;;;in;Bengkulu, Indonesia;0;0;0;https://x.com/unibofficial/status/1902561553146376667;1,04E+18;unibofficial
1,90E+18;Thu Mar 20 03:22:21 +0000 2025;22;@unsoedmfs salahin presiden noh efisiensi anggaran pendidikan;1,90E+18;;unsoedmfs;in;;0;0;0;https://x.com/suprnovax/status/1902561319582118084;1,63E+18;suprnovax
1,90E+18;Wed Mar 19 20:37:16 +0000 2025;0;kampus gw kena efisiensi anggaran ya Allah;1,90E+18;;;in;she/her;0;0;0;https://x.com/onyourlipp/status/1902459377258467748;1,33E+18;onyourlipp
1,90E+18;Wed Mar 19 19:08:08 +0000 2025;0;Meski Efisiensi Anggaran Agustina Tetap Prioritaskan Pendidikan &amp;;;;;;;;;;;
1,90E+18;Wed Mar 19 17:21:26 +0000 2025;5;@__AnakKolong @Puspen_TNI yang gue belum tau ketika masuk jabatan sipil itungan gajinya apakah makai anggaran departemen asalnya atau anggaran departemen sipilnya atau dapat penghasilan double seandainya double berarti bullshit dengan efisiensi ;1,90E+18;;__AnakKolong;in;indonesia;0;0;0;https://x.com/pujasera_mgl/status/1902410095625204202;442898379;pujasera_mgl
1,90E+18;Wed Mar 19 17:11:29 +0000 2025;1;Tau gak karena efisiensi ini kampusku ga bisa adain ujian offline. Karena gaada anggaran buat bayar pengawas. Ini masih aspek kecil tapi sangat berdampak. Gatau deh kedepannya apa lagi yg bakal ilang karena efisiensi dan gebrakan pemerintah;1,90E+18;;;in;;0;0;0;https://x.com/kucirdua/status/1902407591940255961;1,17E+18;kucirdua
1,90E+18;Wed Mar 19 16:58:03 +0000 2025;0;tipikal org² tahu diri ilmu padi. semakin berisi semakin menunduk. pejabrut2 kita efisiensi anggaran aja rapat di hotel minumannya yg mahal. gak gablek duit ngomonge setinggi langit. angel² tuturane !! ASUWOG !!;1,90E+18;;;in;Jakarta Capital Region;0;0;0;https://x.com/Tjah_TMG01/status/1902404209020174714;1,62E+18;Tjah_TMG01
1,90E+18;Wed Mar 19 16:56:47 +0000 2025;14;@xapAAApax @tanyarlfes Bener banget korupsi ketangkep semua ada juga yang korupsi tapi aliran dana nya gak tau kemana ikut ketangkep juga sakin saktinya 02 oh iya kinerja 02 juga bagus banget ya btw 1.defisit apbn 2.ihsg anjlok 3.efisiensi anggaran 4.RUU ;1,90E+18;;xapAAApax;in;Albuquerque, NM;0;0;0;https://x.com/zzlfamr/status/1902403890144014836;1,62E+18;zzlfamr
1,90E+18;Wed Mar 19 16:32:44 +0000 2025;0;@noorraya10 @kegblgnunfaedh Sebut saja saipul jamil yg dipenjara gara2 kasus pelecehan anak dibawah umur pas bebas disambut heboh banget giliran atlet yg bawa harum nama indo disuruh efisiensi anggaran;1,90E+18;;noorraya10;in;;0;0;0;https://x.com/Sunkissed_lila/status/1902397838052798571;1,83E+18;Sunkissed_lila
1,90E+18;Wed Mar 19 16:20:54 +0000 2025;1;@hehehelzk Kena efisiensi anggaran Kak dari final 4 sampe grand final gor nya gak ada yg bagus. Kalo madi udah biasa takutnya jt dan kelsey yg anggunly shock ;1,90E+18;;hehehelzk;in;;0;1;0;https://x.com/meyi0210/status/1902394860449231179;2304786672;meyi0210
1,90E+18;Wed Mar 19 16:20:05 +0000 2025;0;@gumpnhell disana ada efisiensi anggaran juga kah kayak negaranya si wowok?;1,90E+18;;gumpnhell;in;;0;0;0;https://x.com/rebel1096/status/1902394656509612525;1,68E+18;rebel1096
1,90E+18;Wed Mar 19 16:06:43 +0000 2025;0;@byonexnomercy @idextratime Lu yang tolol pembahasan drtd soal masalah yang teratasi nyatanya ga teratasi. Lagian ngapain CASN ditunda masuknya anggaran udah ada di APBN 2025 toh katanya belanja pegawai ga kena efisiensi kan? terus apa yang perlu disesuai;1,90E+18;;byonexnomercy;in;;0;2;0;https://x.com/willbeawinner_/status/1902391290979086365;1,79E+18;willbeawinner_
1,90E+18;Wed Mar 19 15:55:20 +0000 2025;1;Profesor mantan rektor kampus negeri aja admitted kalo efisiensi anggaran tuh ga tepat sasaran. Saranku cepetan tobat deh prabskiiiiiii;1,90E+18;;;in;Kota Surabaya, Jawa Timur;0;0;0;https://x.com/spixyaroma/status/1902388429603946853;2573728422;spixyaroma
1,90E+18;Wed Mar 19 15:51:08 +0000 2025;15;day 19 - topik bukber hari ini: - diffuser ternyata bisa jd emergency parfum - dampak efisiensi anggaran negara - konstruksi perumahan - RUU TNI - IHSG ambruk - mantu idaman gen z awal/milenial akhir https://t.co/304dWVYklr;1,90E+18;https://pbs.twimg.com/media/GmajGHQa8AMR2Uo.jpg;;in;Kota Manado, Sulawesi Utara;0;1;0;https://x.com/nasipadangsatu/status/1902387372849021061;2265057168;nasipadangsatu
1,90E+18;Wed Mar 19 15:47:32 +0000 2025;0;@kerberooz @gumpnhell Nah ini br bener efisiensi anggaran ;1,90E+18;;kerberooz;in;Palembang;0;0;0;https://x.com/ArimbiKastono/status/1902386463742030185;2380193918;ArimbiKastono
1,90E+18;Wed Mar 19 15:30:58 +0000 2025;0;@ElulaVTuber Mau Donate VTuber jadi susah gara² Efisiensi Anggaran ;1,90E+18;;ElulaVTuber;in;NeverEverLand;0;0;0;https://x.com/Septa_767/status/1902382295744749796;1,52E+18;Septa_767
1,90E+18;Wed Mar 19 15:24:40 +0000 2025;5;@EYulihastin Fungsi TNI yaaa fokus pertahanan dunk TIDAK BOLEH menjabat di sipil soal nya kewenangan nya adalah sebagai alat pertahanan negara bila hendak jabat di sipil ya pensiun dulu dari militer kan efisiensi anggaran jabatan rangkap berarti gaji dobe;1,90E+18;;EYulihastin;in;Kota Semarang, Jawa Tengah;0;1;0;https://x.com/my_dear_na3_7mi/status/1902380711895822588;1,59E+18;my_dear_na3_7mi
1,90E+18;Wed Mar 19 15:14:59 +0000 2025;0;@xojaem mau berharap apa sih kita dengan pemrentah ini? ampe anggaran untuk olahraga aja kena efisiensi taik kucing;1,90E+18;;xojaem;in;District 127, Neo City;0;0;0;https://x.com/istrisahjeffrey/status/1902378272333423045;1,23E+18;istrisahjeffrey
1,90E+18;Wed Mar 19 15:14:54 +0000 2025;0;Dengan cara apa? Dengan cara efisiensi ATK dll. Kemaren kasus DPR rapat di hotel mewah kalian menyalahkan presiden padahal presiden eksekutif dpr legislatif. Gimana kalau kasus lem aibon anggaran 82 miliar terjadi di era Presiden sekarang sudah pasti di goreng habis warga X;1,90E+18;;jadiapa00;in;;0;1;0;https://x.com/jadiapa00/status/1902378254159302696;1,89E+18;jadiapa00
1,90E+18;Wed Mar 19 12:35:52 +0000 2025;0;Baca surat edaran bupati jayawijaya terkait efisiensi anggaran salah satu poinnya berbunyi hasil efisiensi sebagaimana dimaksud dialihkan untuk digunakan di bidang kesehatan pendidikan bla bla bla... ini efisiensi atau relokasi anggaran..;1,90E+18;;;in;Papua, Indonesia;0;0;0;https://x.com/sudisaja_/status/1902338229535457395;1871804928;sudisaja_
1,90E+18;Wed Mar 19 11:56:25 +0000 2025;0;@detikcom @detik_edu knapa dipaksakan di tengah efisiensi kalo memang anggaran blum pasti. mestinya ditengah kemajuan teknologi sehatusnya keperluan asn makin sedikit artinya negatif growth anggaran yg ada dipakai modernisasi pelayanan;1,90E+18;;detikcom;in;;0;0;0;https://x.com/rachmadi70/status/1902328303182344410;1879164397;rachmadi70
1,90E+18;Wed Mar 19 11:32:36 +0000 2025;4;@eltopo____ mmg gitu mas kalo gak kesentuh kepentingannya gak bakal sadar. sama kyk tetangga saya dosen 2xjokowi+prabowo baru kerasa stlh kedampak efisiensi anggaran;1,90E+18;;eltopo____;in;;0;2;0;https://x.com/iwan3660/status/1902322310188798009;1,68E+18;iwan3660
1,90E+18;Wed Mar 19 11:22:35 +0000 2025;1;@__PASMANTAP Aturan konyol dan sontoloyo. Cara halus membegal aset rakyat dgn seragam resmi. Aset koruptor dirampas Aset rakyat diramoas Luar binasyah isilop parcok warisan si raja Jawa. @ListyoSigitP @DivHumas_Polri . Akibat efisiensi anggaran timbulah n;1,90E+18;https://pbs.twimg.com/media/GmZlw4ZaMAAnUwi.jpg;__PASMANTAP;in;;0;0;0;https://x.com/Ftanjung_isback/status/1902319787256246683;1,61E+18;Ftanjung_isback
1,90E+18;Wed Mar 19 11:17:12 +0000 2025;0;welcome kehancuran Indonesia;;;;;;;;;;;
1,90E+18;Wed Mar 19 11:08:25 +0000 2025;0;Mereka kena efisiensi anggaran pemerintah juga kah? ;1,90E+18;;;in;;0;0;0;https://x.com/pionalyz/status/1902316222353404045;1,21E+18;pionalyz
1,90E+18;Wed Mar 19 10:54:55 +0000 2025;0;Fck off 58% anjjj yaaa grgr lo semua nih efisiensi anggaran terdampak ke kegiatan2 ukm. Skrng harus muter otak gwe gmn caranya progja ttp jalan tanpa mikirin anggaran. Pntk;1,90E+18;;;in;;0;0;0;https://x.com/yhmaafkan/status/1902312823591510167;1,47E+18;yhmaafkan
1,90E+18;Wed Mar 19 10:53:08 +0000 2025;0;@aachlls tuktuk kok makin jarang ya apa mereka kena efisiensi anggaran? @TelUniversity;1,90E+18;;aachlls;in;Jakarta Selatan, DKI Jakarta;0;0;0;https://x.com/quadraqie/status/1902312378106323056;1,50E+18;quadraqie
1,90E+18;Wed Mar 19 10:48:51 +0000 2025;2;Fix. Pamerintah kayanya beneran mulai efisiensi anggaran. Sampe ga bisa hire buzzerp yg lebih pinter.;1,90E+18;;;in;Di Bawah Langit Jakarta;0;0;0;https://x.com/Lingkar_Jakarta/status/1902311296676073657;8,97E+17;Lingkar_Jakarta
